sample,Akashiwo.sanguinea,Alexandrium.andersonii,Alexandrium.hiranoi,Alexandrium.ostenfeldii,Alexandrium.tamarense,Amphidinium.klebsii,Azadinium.poporum,Chrysochromulina.leadbeateri,Dinophysis.acuminata,Dinophysis.miles,Fibrocapsa.japonica,Gonyaulax.spinifera,Gymnodinium.catenatum,Heterosigma.akashiwo,Karenia.mikimotoi,Karlodinium.veneficum,Lingulodinium.polyedra,Margalefidinium.fulvescens,Margalefidinium.polykrikoides,Polykrikos.hartmannii,Prorocentrum.cordatum,Prorocentrum.rhathymum,Protoceratium.reticulatum,Protoperidinium.crassipes,Prymnesium.parvum,Prymnesium.polylepis,Pseudo.nitzschia.australis,Pseudo.nitzschia.cuspidata,Pseudo.nitzschia.delicatissima,Pseudochattonella.verruculosa,Alexandrium.cohorticula,Asterionellopsis.glacialis,Aureococcus.anophagefferens,Chaetoceros.curvisetus,Chaetoceros.debilis,Chaetoceros.diadema,Chaetoceros.lorenzianus,Chaetoceros.pseudocurvisetus,Chaetoceros.rostratus,Chaetoceros.simplex,Chaetoceros.socialis,Chaetoceros.tenuissimus,Chaetoceros.throndsenii,Coscinodiscus.radiatus,Cyclotella.meneghiniana,Cylindrotheca.closterium,Dictyocha.fibula,Dunaliella.salina,Eucampia.zodiacus,Gonyaulax.polygramma,Gonyaulax.verior,Guinardia.flaccida,Halamphora.coffeiformis,Heterocapsa.triquetra,Lauderia.annulata,Lepidodinium.chlorophorum,Leptocylindrus.danicus,Levanderina.fissa,Nitzschia.longissima,Noctiluca.scintillans,Plagioselmis.prolonga,Prorocentrum.triestinum,Protodinium.simplex,Pseudocochlodinium.profundisulcus,Pyrophacus.steinii,Skeletonema.marinoi,Teleaulax.acuta,Tenuicylindrus.belgicus,Thalassiosira.allenii,Thalassiosira.curviseriata,Thalassiosira.mala,Thalassiosira.pseudonana,Thalassiosira.weissflogii,Tripos.fusus
EnvQDWinMc4,-0.328225469,-0.280077147,-0.313097654,-0.267642122,-0.207979561,-0.174143286,-0.436818508,0.844082837,-0.350317999,-0.254397594,-0.364868856,-0.283548616,-0.460044146,-0.488227171,-0.5060003,-0.210802545,-0.259032549,-0.186706385,-0.044461566,-0.34832932,0.408029488,-0.679259615,-0.18931505,-0.308086047,-0.628945507,-0.80758897,-0.406504961,-0.291484372,-0.178628255,-0.163423953,-0.1535903,0.018774656,0.284650101,0.193402195,-0.354664883,0.152589063,1.502881987,-0.187004405,-0.258212072,-0.17340946,-0.268343839,-0.335881316,-0.240655382,-0.218948111,-0.374678175,-0.067122126,-0.269977713,-0.085230614,-0.339443901,-0.259120905,-0.219832219,-0.39600149,-0.064155987,-0.296991505,-0.242098282,-0.417593908,-0.286311085,-0.377692783,5.89516736,-0.490865328,-0.025655318,-0.414640327,-0.303968938,-0.282311608,-0.219401136,-0.277021419,0.422678117,-0.40408093,-0.408138045,1.343670543,-0.311175785,1.833838741,-0.149592532,-0.306802226
EnvQDWinMc5,-0.315738877,-0.280077147,-0.313097654,-0.284046569,-0.194753973,-0.174143286,-0.436818508,-0.418610187,-0.350317999,-0.254397594,-0.364868856,-0.283548616,0.00505543,-0.488227171,-0.5060003,-0.493924212,-0.259032549,-0.186706385,-0.153540608,-0.34832932,0.029275658,-0.679259615,-0.18931505,-0.308086047,-0.628945507,-0.5491605,-0.406504961,-0.291484372,-0.310292682,-0.307471892,-0.1535903,-0.326679014,-0.442789047,0.10073031,0.492846006,0.455571663,-0.269748049,-0.187004405,-0.258212072,-0.17340946,-0.268343839,-0.389344796,-0.240655382,-0.19028468,-0.413511977,-0.244848419,-0.269977713,-0.096742064,-0.413931293,-0.259120905,-0.219832219,-0.449401471,-0.171897311,-0.338187462,-0.242098282,-0.473455252,-0.286311085,-0.377692783,0.717216207,-0.462498739,-0.169429286,-0.393517033,-0.314898158,-0.282311608,-0.219401136,-0.222535111,-0.006166585,-0.40408093,-0.408138045,0.403612064,-0.313713968,0.069056689,-0.149592532,-0.306802226
EnvQDWinMR1,0.891298411,0.040011021,-0.313097654,-0.284046569,-0.207979561,-0.174143286,2.836355468,3.369468886,0.992567664,-0.254397594,-0.364868856,-0.283548616,0.470155006,-0.488227171,2.546591671,5.168509119,-0.259032549,-0.186706385,-0.153540608,0.17063906,2.049296082,2.406759378,-0.18931505,-0.308086047,4.749622967,2.293552676,-0.406504961,-0.291484372,-0.268714442,5.526469653,-0.1535903,-0.326679014,0.284650101,-0.269957231,-0.354664883,-0.352381937,-0.269748049,-0.187004405,-0.258212072,-0.17340946,-0.268343839,-0.431467537,-0.240655382,-0.175952965,-0.419984277,-0.380402371,-0.130829536,-0.311622476,-0.376687597,-0.259120905,-0.219832219,-0.209101556,-0.420170796,-0.22489858,-0.242098282,3.269254816,-0.286311085,-0.377692783,-0.542285425,2.714559265,0.956800126,0.595757273,0.138664482,2.358976656,-0.219401136,-0.345129304,-0.336734375,-0.40408093,-0.408138045,-0.536446415,-0.316252152,-0.283899721,-0.149592532,-0.23983709
EnvQDWinMR2,0.395996903,0.040011021,-0.313097654,-0.284046569,-0.201366767,-0.174143286,0.654239484,0.844082837,2.335453326,-0.254397594,-0.364868856,2.785448168,0.00505543,-0.354545922,3.055357,3.186657453,-0.259032549,-0.186706385,-0.153540608,1.122081089,1.628458494,0.863749881,-0.18931505,-0.308086047,4.22911634,3.068838088,-0.406504961,-0.291484372,-0.310292682,6.210697365,-0.1535903,-0.326679014,-0.442789047,-0.269957231,-0.354664883,-0.352381937,-0.269748049,-0.187004405,-0.258212072,-0.17340946,-0.268343839,-0.181971299,-0.240655382,-0.147289533,-0.387622776,-0.31111924,-0.130829536,-0.123602116,-0.302200206,-0.259120905,-0.219832219,-0.129001585,-0.363957932,0.114968065,-0.242098282,3.297185488,-0.286311085,-0.377692783,-0.262396173,1.220585561,0.501515895,0.581675077,0.034836889,-0.282311608,-0.219401136,-0.372372458,-0.336734375,-0.40408093,-0.408138045,-0.066417175,-0.313713968,-0.283899721,-0.149592532,-0.306802226
EnvQDWinMR3,0.362699323,0.360099189,-0.313097654,-0.284046569,-0.207979561,-0.174143286,2.836355468,-0.418610187,0.992567664,-0.254397594,-0.364868856,-0.283548616,0.00505543,-0.488227171,3.564122328,3.752900787,-0.259032549,-0.186706385,-0.153540608,0.43012325,2.007212323,-0.062055817,-0.18931505,-0.308086047,2.667596461,1.001410323,-0.406504961,-0.291484372,-0.254855028,4.950277895,-0.1535903,-0.326679014,-0.442789047,-0.269957231,-0.354664883,-0.402879037,-0.269748049,-0.187004405,-0.258212072,-0.17340946,-0.268343839,-0.381244268,-0.240655382,-0.104294387,-0.465290378,-0.410525471,-0.038064085,-0.307785326,-0.413931293,-0.259120905,-0.219832219,0.137998321,-0.373326743,-0.018918795,-0.242098282,4.554065734,-0.286311085,-0.377692783,-0.402340799,2.94149198,1.292272716,0.997099874,0.242492074,2.358976656,-0.219401136,-0.399615612,-0.34566864,-0.40408093,-0.408138045,-0.066417175,-0.316252152,1.12792592,-0.149592532,-0.306802226
EnvQDWinMR4,0.654053151,1.000275524,-0.313097654,-0.267642122,-0.214592355,-0.174143286,2.472669471,0.844082837,5.021224651,-0.254397594,-0.364868856,-0.283548616,0.00505543,-0.488227171,6.107948971,4.31914412,-0.259032549,-0.186706385,-0.153540608,1.035586359,1.418039699,0.863749881,-0.18931505,-0.308086047,2.84109867,1.776695735,0.131602326,-0.291484372,-0.338011509,6.24670935,-0.1535903,-0.326679014,-0.442789047,-0.269957231,-0.354664883,-0.503873237,-0.269748049,-0.187004405,-0.258212072,-0.17340946,-0.268343839,-0.431467537,-0.240655382,-0.104294387,-0.471762678,-0.410525471,-0.223594987,-0.349993978,-0.115981727,-0.259120905,-0.219832219,0.137998321,-0.392064364,-0.018918795,-0.242098282,5.391985899,-0.245153866,-0.377692783,-0.542285425,4.577298631,0.573402879,1.458291811,0.329925836,2.358976656,-0.219401136,-0.345129304,-0.381405698,-0.40408093,-0.408138045,-0.536446415,-0.313713968,-0.283899721,-0.149592532,-0.172871954
EnvQDWinMR5,0.341888335,0.680187356,-0.313097654,-0.284046569,-0.214592355,-0.174143286,2.836355468,2.106775861,2.335453326,-0.254397594,-0.364868856,-0.283548616,1.865453733,-0.421386547,3.055357,2.62041412,-0.259032549,-0.186706385,-0.153540608,1.814038929,1.586374735,1.17235178,-0.18931505,-0.308086047,4.402618549,2.035124206,-0.406504961,-0.291484372,-0.324152095,5.490457668,-0.1535903,-0.326679014,-0.442789047,-0.269957231,-0.354664883,-0.301884837,-0.269748049,-0.187004405,-0.258212072,-0.17340946,-0.268343839,-0.386104585,-0.240655382,-0.175952965,-0.432928877,-0.398476231,0.008318641,-0.273250974,-0.339443901,-0.259120905,-0.219832219,0.404998226,-0.387379959,0.259153914,-0.242098282,5.950599342,-0.286311085,-0.377692783,-0.542285425,2.260693836,0.501515895,1.190730077,0.368178106,0.598117813,-0.219401136,-0.358750881,-0.34566864,-0.40408093,-0.408138045,-0.066417175,-0.313713968,0.069056689,-0.149592532,-0.23983709
EnvQDWinPort1,-0.078493617,0.360099189,-0.313097654,-0.267642122,-0.207979561,-0.174143286,2.836355468,0.844082837,-0.350317999,-0.254397594,-0.364868856,-0.283548616,0.00505543,-0.488227171,1.27467835,-0.493924212,-0.259032549,-0.186706385,-0.153540608,-0.17533986,0.660532041,-0.370657716,-0.18931505,-0.308086047,0.759072164,-0.5491605,-0.406504961,-0.291484372,-0.331081802,0.628839714,-0.1535903,-0.326679014,-0.442789047,-0.269957231,0.492846006,3.788380262,-0.269748049,-0.187004405,-0.258212072,-0.17340946,-0.268343839,-0.418506693,-0.240655382,-0.06129924,-0.456660645,-0.365340821,-0.177212261,-0.342319678,0.256455231,-0.259120905,-0.219832219,0.164698311,-0.368642337,2.34984873,-0.242098282,2.012374569,-0.286311085,-0.377692783,-0.542285425,0.322310232,0.285854944,0.349318834,-0.068990703,2.358976656,-0.219401136,-0.372372458,0.395875323,-0.40408093,-0.408138045,-0.066417175,-0.316252152,0.422013099,-0.149592532,-0.23983709
EnvQDWinPort2,0.067183297,0.040011021,-0.313097654,-0.267642122,-0.207979561,-0.174143286,4.291099458,0.844082837,-0.350317999,-0.254397594,-0.364868856,-0.283548616,0.470155006,-0.488227171,0.765913022,2.054170787,-0.259032549,-0.186706385,-0.153540608,-0.34832932,0.702615799,-0.370657716,-0.18931505,-0.308086047,0.238565537,0.484553382,-0.406504961,-0.291484372,-0.303362975,1.096995517,-0.1535903,-0.326679014,-0.442789047,-0.08461346,-0.354664883,2.374461462,-0.269748049,-0.187004405,-0.258212072,-0.17340946,-0.268343839,-0.376383952,-0.240655382,-0.06129924,-0.411354543,-0.34425465,-0.154020899,-0.231042322,0.628892189,-0.259120905,-0.219832219,0.271498273,-0.396748769,2.421941655,-0.242098282,3.380977504,-0.286311085,-0.377692783,-0.262396173,0.530331887,0.3337796,0.592236724,-0.019809212,-0.282311608,-0.219401136,-0.345129304,0.181452972,-0.40408093,-0.408138045,0.873641304,-0.316252152,0.069056689,-0.149592532,-0.306802226
EnvQDWinPort3,0.083832088,-0.280077147,-0.313097654,-0.267642122,-0.207979561,-0.174143286,3.563727463,0.844082837,-0.350317999,-0.254397594,-0.364868856,-0.283548616,0.00505543,-0.421386547,0.511530357,2.62041412,-0.259032549,-0.186706385,-0.153540608,0.34362852,1.165537147,-0.062055817,-0.18931505,-0.308086047,-0.455443298,-0.290732029,0.131602326,-0.291484372,-0.338011509,0.30473185,-0.1535903,-0.326679014,-0.442789047,-0.177285346,0.492846006,3.182415062,-0.269748049,-0.187004405,-0.258212072,-0.17340946,-0.268343839,-0.326160683,-0.240655382,0.082017916,-0.417826843,-0.34425465,-0.200403624,-0.280925275,0.107480448,-0.259120905,-0.219832219,0.244798283,-0.298376256,1.433238688,-0.242098282,2.375473307,-0.286311085,-0.377692783,-0.542285425,0.43577659,0.381704256,0.32467499,0.018443059,-0.282311608,-0.219401136,-0.372372458,0.190387237,-0.40408093,-0.408138045,0.873641304,-0.311175785,0.069056689,-0.131800013,-0.306802226
EnvQDWinPort4,0.008912532,-0.280077147,-0.313097654,-0.284046569,-0.214592355,-0.174143286,2.472669471,0.844082837,-0.350317999,-0.254397594,-0.364868856,-0.283548616,-0.460044146,-0.488227171,1.020295686,0.921684121,-0.259032549,-0.186706385,-0.153540608,-0.34832932,0.365945729,-0.679259615,-0.18931505,-0.308086047,-0.108438881,-0.5491605,-0.406504961,-0.291484372,-0.261784735,0.30473185,-0.1535903,-0.326679014,-0.442789047,-0.08461346,0.492846006,1.617004963,-0.269748049,-0.187004405,-0.258212072,-0.17340946,-0.268343839,-0.319680262,-0.240655382,-0.06129924,-0.419984277,-0.35027927,-0.223594987,-0.323133927,0.740623277,-0.259120905,-0.219832219,0.244798283,-0.331167094,0.938887204,-0.242098282,1.090662388,-0.286311085,-0.377692783,-0.542285425,0.520876358,0.213967961,0.412688719,-0.161889075,-0.282311608,-0.219401136,-0.372372458,0.306532677,-0.40408093,-0.408138045,0.403612064,-0.316252152,0.069056689,-0.149592532,-0.306802226
EnvQDWinPort5,0.04637231,-0.280077147,-0.313097654,-0.267642122,-0.201366767,-0.174143286,1.017925482,0.844082837,-0.350317999,-0.254397594,-0.364868856,-0.283548616,-0.460044146,-0.421386547,-0.251617635,-0.210802545,-0.259032549,-0.186706385,-0.153540608,0.60311271,0.492197005,1.48095368,-0.18931505,-0.308086047,-0.108438881,-0.5491605,-0.406504961,-0.291484372,-0.213276788,0.37675582,-0.1535903,-0.326679014,-0.442789047,-0.177285346,-0.354664883,1.213028163,-0.269748049,-0.187004405,-0.258212072,-0.17340946,0.319456951,-0.386104585,-0.240655382,-0.204616396,-0.366048442,-0.31714386,-0.24678635,-0.303948176,-0.190469118,-0.259120905,-0.219832219,-0.155701575,-0.40611758,2.432240644,-0.242098282,2.096166585,-0.286311085,-0.377692783,-0.122451548,0.095377518,0.142080977,0.275387302,0.231562854,-0.282311608,-0.219401136,-0.413237189,0.127847384,-0.40408093,-0.408138045,-0.536446415,-0.313713968,0.422013099,-0.149592532,-0.105906818
EnvQDWinWWTP1,-0.328225469,-0.280077147,-0.313097654,-0.284046569,-0.214592355,-0.174143286,-0.436818508,-0.418610187,-0.350317999,-0.254397594,-0.364868856,-0.283548616,-0.460044146,-0.488227171,-0.251617635,-0.210802545,-0.259032549,-0.186706385,-0.153540608,-0.34832932,-0.265310653,-0.370657716,-0.18931505,-0.308086047,-0.281941089,-0.032303559,-0.406504961,-0.291484372,-0.344941215,-0.127411968,-0.1535903,0.018774656,-0.442789047,0.008058425,0.492846006,3.434900562,-0.269748049,-0.187004405,-0.258212072,-0.17340946,-0.268343839,-0.428227326,-0.240655382,-0.204616396,-0.465290378,-0.404500851,-0.269977713,-0.315459626,-0.041494335,-0.259120905,-0.219832219,-0.369301499,-0.382695553,0.31064886,-0.242098282,-0.389663236,-0.286311085,-0.377692783,-0.542285425,-0.462498739,-0.313203253,-0.256215616,-0.331291988,-0.282311608,-0.219401136,-0.277021419,-0.122312025,-0.40408093,-0.408138045,0.873641304,-0.316252152,0.069056689,-0.149592532,-0.306802226
EnvQDWinWWTP2,-0.324063272,-0.280077147,-0.313097654,-0.284046569,-0.214592355,-0.174143286,0.290553487,-0.418610187,0.992567664,-0.254397594,-0.364868856,-0.283548616,-0.460044146,-0.488227171,-0.5060003,-0.493924212,-0.259032549,-0.186706385,-0.153540608,-0.17533986,-0.307394412,-0.370657716,-0.18931505,-0.308086047,-0.455443298,-0.80758897,-0.406504961,-0.291484372,-0.317222389,-0.271459908,-0.1535903,-0.326679014,-0.442789047,0.193402195,-0.354664883,2.475455662,-0.269748049,-0.187004405,-0.258212072,-0.17340946,-0.268343839,-0.379624163,-0.240655382,-0.204616396,-0.441558611,-0.401488541,-0.269977713,-0.342319678,0.219211536,-0.259120905,-0.219832219,-0.39600149,-0.373326743,0.001679183,-0.242098282,-0.222079203,-0.286311085,-0.377692783,-0.542285425,-0.40576556,-0.456977221,-0.330147148,-0.320362768,-0.282311608,-0.219401136,-0.426858766,-0.166983348,-0.40408093,-0.408138045,0.403612064,-0.316252152,0.069056689,-0.149592532,-0.306802226
EnvQDWinWWTP3,-0.353198655,-0.280077147,-0.313097654,-0.284046569,-0.207979561,-0.174143286,-0.436818508,-0.418610187,0.992567664,-0.254397594,-0.364868856,-0.283548616,-0.460044146,-0.488227171,-0.5060003,0.072319121,-0.259032549,-0.186706385,-0.153540608,-0.26183459,-0.054891859,-0.679259615,-0.18931505,-0.308086047,-0.628945507,-0.5491605,-0.406504961,-0.291484372,-0.275644148,-0.199435938,-0.1535903,-0.326679014,-0.442789047,0.008058425,0.492846006,5.252796162,-0.269748049,-0.187004405,-0.258212072,-0.17340946,-0.268343839,-0.428227326,-0.240655382,-0.204616396,-0.417826843,-0.401488541,-0.24678635,-0.323133927,0.554404798,-0.259120905,-0.219832219,-0.235801547,-0.387379959,0.125267054,-0.242098282,-0.166217859,-0.286311085,-0.377692783,-0.542285425,-0.358487911,-0.265278598,-0.291421108,-0.314898158,-0.282311608,-0.219401136,-0.31788615,-0.086574966,-0.40408093,-0.408138045,0.403612064,-0.313713968,-0.283899721,-0.149592532,-0.306802226
EnvQDWinWWTP4,-0.340712062,-0.280077147,-0.313097654,-0.284046569,-0.214592355,-0.174143286,-0.436818508,0.844082837,0.992567664,-0.254397594,-0.364868856,-0.283548616,0.00505543,-0.488227171,-0.5060003,0.072319121,-0.259032549,-0.186706385,-0.153540608,-0.34832932,-0.307394412,-0.679259615,-0.18931505,-0.308086047,-0.455443298,-0.5491605,-0.406504961,-0.291484372,-0.296433268,-0.163423953,-0.1535903,-0.326679014,1.01208925,0.10073031,0.492846006,5.454784561,-0.269748049,-0.187004405,-0.258212072,-0.17340946,-0.268343839,-0.429847432,-0.240655382,-0.204616396,-0.41566941,-0.407513161,-0.269977713,-0.311622476,0.517161102,-0.259120905,-0.219832219,-0.369301499,-0.378011148,-0.132207677,-0.242098282,-0.222079203,-0.286311085,-0.377692783,-0.402340799,-0.367943441,-0.337165581,-0.326626599,-0.336756598,-0.282311608,-0.219401136,-0.345129304,-0.077640702,-0.40408093,-0.408138045,-0.066417175,-0.316252152,-0.283899721,-0.149592532,-0.306802226
EnvQDWinWWTP5,-0.36152305,-0.280077147,-0.313097654,-0.284046569,-0.214592355,-0.174143286,-0.436818508,0.844082837,-0.350317999,-0.254397594,-0.364868856,-0.283548616,-0.460044146,-0.488227171,-0.5060003,-0.493924212,-0.259032549,-0.186706385,-0.153540608,-0.34832932,-0.433645689,-0.370657716,-0.18931505,-0.308086047,-0.455443298,-0.80758897,-0.406504961,-0.291484372,-0.310292682,-0.235447923,-0.1535903,-0.326679014,-0.442789047,0.008058425,0.492846006,3.990368662,-0.269748049,-0.187004405,-0.258212072,-0.17340946,-0.268343839,-0.314819945,-0.240655382,-0.19028468,-0.443716044,-0.398476231,-0.269977713,-0.20034512,0.256455231,-0.259120905,-0.219832219,-0.39600149,-0.34522031,-0.09101172,-0.242098282,-0.277940547,-0.286311085,-0.377692783,-0.262396173,-0.43413215,-0.337165581,-0.259736166,-0.331291988,-0.282311608,-0.219401136,-0.372372458,-0.166983348,-0.40408093,-0.408138045,-0.066417175,-0.316252152,-0.283899721,-0.149592532,-0.306802226
PlaHKSumMc1,-0.086818012,-0.280077147,0.126673096,-0.120002097,-0.10878765,-0.174143286,-0.436818508,-0.418610187,-0.350317999,-0.254397594,0.620812751,-0.283548616,-0.460044146,-0.087183423,-0.5060003,-0.493924212,-0.259032549,-0.186706385,0.173696518,-0.34832932,0.408029488,-0.062055817,-0.18931505,-0.308086047,-0.455443298,-0.290732029,-0.406504961,0.105798031,-0.317222389,-0.307471892,-0.1535903,0.018774656,-0.442789047,0.934777277,-0.354664883,0.253583263,-0.269748049,-0.187004405,-0.258212072,-0.17340946,0.319456951,-0.379624163,-0.240655382,-0.161621249,-0.094211834,-0.040011336,0.356189083,0.210229953,-0.451174989,-0.259120905,-0.219832219,0.11129833,-0.265585419,-0.441177354,0.453934279,-0.529316597,-0.080524993,-0.377692783,0.017493078,0.293943643,-0.049617646,0.233140713,-0.282110497,-0.282311608,-0.219401136,0.063518006,0.00276768,0.705633862,-0.408138045,-0.536446415,-0.05735743,0.422013099,-0.06062994,-0.306802226
PlaHKSumMR1,-0.120115592,-0.280077147,-0.313097654,-0.267642122,-0.214592355,-0.174143286,-0.436818508,-0.418610187,0.992567664,-0.254397594,-0.145828499,-0.283548616,0.00505543,-0.287705297,-0.5060003,-0.210802545,7.499895892,-0.186706385,0.064617476,-0.34832932,0.239694452,-0.679259615,-0.18931505,-0.308086047,0.585569955,-0.5491605,-0.406504961,0.105798031,-0.213276788,-0.307471892,-0.1535903,-0.326679014,0.284650101,0.28607408,0.492846006,-0.150393537,-0.269748049,-0.187004405,2.536553888,-0.17340946,-0.268343839,-0.215993514,-0.240655382,-0.132957818,-0.113628734,2.171024239,-0.223594987,0.029883893,-0.227712814,-0.259120905,-0.219832219,-0.369301499,1.814290574,-0.132207677,-0.242098282,-0.529316597,0.084103881,0.267490645,-0.122451548,-0.41522109,-0.528864204,-0.235092322,-0.107242973,-0.282311608,-0.219401136,-0.113562495,-0.399274228,-0.40408093,2.671026428,-0.066417175,0.061937196,0.77496951,-0.149592532,-0.23983709
PlaHKSumMR2,-0.253305914,-0.280077147,0.346558471,-0.284046569,-0.201366767,-0.174143286,-0.436818508,-0.418610187,-0.350317999,-0.254397594,-0.03630832,-0.283548616,-0.460044146,-0.488227171,-0.251617635,-0.493924212,-0.259032549,-0.186706385,0.064617476,0.60311271,-0.265310653,-0.062055817,-0.18931505,-0.308086047,-0.628945507,-0.80758897,-0.406504961,-0.09284317,-0.199417375,-0.343483877,-0.1535903,0.018774656,-0.442789047,0.378745966,-0.354664883,-0.301884837,-0.269748049,-0.187004405,-0.258212072,-0.17340946,-0.268343839,-0.088005184,-0.240655382,-0.19028468,-0.30132544,2.749387768,-0.24678635,-0.000813309,0.144724144,-0.259120905,-0.219832219,-0.39600149,1.570701494,-0.214599591,-0.242098282,-0.417593908,-0.080524993,-0.1011856,-0.542285425,-0.42467662,-0.480939549,-0.333667697,0.029372279,-0.282311608,-0.219401136,0.186112199,-0.309931582,0.705633862,0.44718542,6.984021418,-0.01420831,0.069056689,0.010540133,-0.306802226
PlaHKSumMR3,-0.211683938,-0.280077147,-0.313097654,-0.267642122,-0.194753973,8.980818032,-0.436818508,-0.418610187,-0.350317999,-0.254397594,-0.364868856,-0.283548616,-0.460044146,-0.020342799,-0.5060003,-0.493924212,-0.259032549,-0.186706385,-0.153540608,-0.34832932,0.702615799,1.48095368,-0.18931505,-0.308086047,-0.281941089,-0.5491605,-0.406504961,-0.09284317,-0.137050014,-0.343483877,-0.1535903,0.018774656,-0.442789047,0.934777277,-0.354664883,0.152589063,-0.269748049,-0.187004405,-0.258212072,-0.17340946,0.319456951,0.039983146,-0.240655382,-0.175952965,-0.133045635,0.267244289,-0.24678635,0.217904253,-0.041494335,-0.259120905,-0.219832219,-0.235801547,0.596345173,-0.070413742,0.453934279,-0.529316597,-0.245153866,-0.193354661,-0.262396173,-0.471954269,-0.361127909,-0.224530674,-0.260252057,1.478547235,-0.219401136,0.431300584,-0.283128788,-0.40408093,0.276120727,-0.066417175,-0.242644829,0.422013099,-0.078422458,-0.172871954
PlaHKSumMR4,-0.224170531,-0.280077147,-0.313097654,-0.185619886,-0.194753973,-0.174143286,-0.436818508,-0.418610187,-0.350317999,-0.254397594,0.073211858,-0.283548616,-0.460044146,-0.220864673,-0.5060003,-0.493924212,-0.259032549,-0.186706385,-0.153540608,-0.34832932,-0.054891859,-0.370657716,-0.18931505,-0.308086047,-0.628945507,-0.80758897,0.131602326,-0.09284317,-0.296433268,-0.343483877,-0.1535903,-0.326679014,-0.442789047,0.378745966,-0.354664883,-0.251387737,0.616566969,3.253876652,2.536553888,-0.17340946,-0.268343839,0.075625465,-0.240655382,-0.204616396,-0.227972704,4.1983089,-0.223594987,-0.039184811,-0.078738031,-0.259120905,-0.219832219,-0.39600149,0.226277147,-0.513270279,1.14996684,-0.557247269,-0.162839429,-0.009016539,0.577271581,-0.396310031,-0.409052565,-0.340708796,-0.282110497,-0.282311608,0.266982106,0.104382737,-0.318865846,-0.40408093,-0.066008659,2.283729023,-0.100506551,-0.283899721,-0.114007495,-0.306802226
PlaHKSumPort1,-0.274116901,-0.280077147,-0.313097654,-0.21842878,-0.155077208,-0.174143286,-0.436818508,-0.418610187,-0.350317999,-0.254397594,0.073211858,-0.283548616,-0.460044146,-0.421386547,-0.5060003,-0.210802545,0.295176625,-0.186706385,-0.044461566,-0.34832932,-0.686148242,0.246546083,-0.18931505,-0.308086047,-0.628945507,-0.80758897,-0.406504961,12.22291132,-0.338011509,-0.343483877,2.986478056,-0.326679014,-0.442789047,-0.269957231,-0.354664883,-0.453376137,-0.269748049,-0.187004405,-0.258212072,-0.17340946,-0.268343839,-0.399065428,0.989361013,-0.218948111,-0.396252509,-0.374377751,-0.154020899,-0.215693721,-0.26495651,-0.259120905,-0.219832219,-0.449401471,-0.424855202,-0.461775333,-0.242098282,-0.501385925,-0.080524993,-0.239439191,-0.542285425,-0.263932614,-0.480939549,-0.203407379,-0.249322836,-0.282311608,-0.219401136,-0.099940918,-0.256325994,0.705633862,0.789314806,-0.536446415,9.029339663,-0.283899721,0.081710206,-0.306802226
PlaHKSumWWTP2,0.241995594,-0.280077147,-0.093212279,-0.10359765,0.188788082,-0.174143286,-0.436818508,-0.418610187,-0.350317999,0.129284023,1.058893465,-0.283548616,0.935254582,0.046497826,0.511530357,-0.493924212,1.403594974,-0.186706385,-0.153540608,-0.17533986,-0.307394412,2.406759378,-0.18931505,2.15660233,-0.108438881,-0.80758897,0.131602326,1.694927642,-0.310292682,-0.271459908,-0.1535903,0.364228326,0.284650101,-0.269957231,-0.354664883,-0.453376137,0.616566969,-0.187004405,-0.258212072,-0.17340946,0.319456951,0.135569367,-0.240655382,-0.132957818,0.23156061,-0.30509462,0.008318641,-0.092904914,0.517161102,-0.259120905,-0.219832219,-0.182401566,-0.321798283,0.44453572,-0.242098282,0.057227518,0.742619376,0.083152523,-0.542285425,0.643798245,-0.456977221,0.546469586,0.717913154,1.478547235,-0.219401136,0.526651623,-0.363537169,4.034778239,5.579126208,-0.536446415,0.825930444,-0.283899721,0.15288028,-0.172871954
PlaHKWinBeach1,-0.128439987,-0.280077147,0.126673096,-0.005170967,-0.069110886,-0.174143286,-0.436818508,-0.418610187,-0.350317999,-0.254397594,0.292252216,2.785448168,0.00505543,-0.087183423,0.257147693,-0.210802545,-0.259032549,-0.186706385,-0.044461566,0.60311271,-0.433645689,3.332565075,4.164931092,-0.308086047,-0.108438881,1.001410323,-0.406504961,0.701721635,-0.289503562,-0.343483877,-0.1535903,0.709681997,0.284650101,-0.269957231,-0.354664883,-0.352381937,-0.269748049,-0.187004405,2.536553888,-0.17340946,0.319456951,-0.16415014,0.989361013,-0.161621249,-0.262491639,2.062581077,-0.107638173,-0.284762425,0.070236752,2.720769502,-0.219832219,-0.235801547,0.057638553,0.145865032,-0.242098282,-0.44552458,-0.121682211,4.875943702,-0.262396173,0.84236437,-0.361127909,0.046551609,0.324461225,-0.282311608,-0.219401136,-0.099940918,-0.399274228,0.705633862,2.15783235,0.403612064,0.006097158,-0.283899721,0.04612517,0.094988589
